Date,MaxC,MinC,MeanC,Rain
07/03/1976,29.35,21.83,25.59,3.7
08/03/1976,30.35,20.53,25.44,1
09/03/1976,31.95,20.93,26.44,1.1
10/03/1976,29.15,20.13,24.64,0.5
11/03/1976,28.05,20.93,24.49,9.5
12/03/1976,31.05,19.53,25.29,0
13/03/1976,30.65,22.23,26.44,7.5
14/03/1976,25.95,21.53,23.74,5.5
15/03/1976,27.95,20.53,24.24,1.5
16/03/1976,31.65,19.63,25.64,0
17/03/1976,30.45,20.03,25.24,0
18/03/1976,29.75,22.03,25.89,0
19/03/1976,32.45,20.13,26.29,0
20/03/1976,30.15,21.93,26.04,4.1
21/03/1976,28.85,22.53,25.69,9.5
22/03/1976,28.65,22.53,25.59,4.2
23/03/1976,27.45,22.03,24.74,8.5
24/03/1976,23.95,20.03,21.99,0.6
25/03/1976,28.45,20.53,24.49,1
26/03/1976,26.75,20.73,23.74,5.9
27/03/1976,28.45,21.43,24.94,9
28/03/1976,28.45,21.53,24.99,0
29/03/1976,31.05,21.33,26.19,0
30/03/1976,29.75,20.13,24.94,0
31/03/1976,31.45,20.03,25.74,0
01/04/1976,30.81,18.74,24.78,0
02/04/1976,29.41,21.54,25.48,0
03/04/1976,28.31,22.84,25.58,0.2
04/04/1976,26.41,22.04,24.23,4.3
05/04/1976,25.71,19.64,22.68,4.7
06/04/1976,25.81,20.04,22.93,1.3
07/04/1976,26.91,22.34,24.63,6
08/04/1976,28.81,22.04,25.43,0
09/04/1976,27.41,23.04,25.23,4.4
10/04/1976,29.21,22.34,25.78,8.7
11/04/1976,30.11,20.64,25.38,7.1
12/04/1976,30.21,22.54,26.38,0
13/04/1976,30.61,19.64,25.13,0
14/04/1976,30.21,18.34,24.28,0
15/04/1976,29.71,19.34,24.53,0
16/04/1976,28.61,18.04,23.33,0
17/04/1976,28.81,17.24,23.03,0
18/04/1976,29.21,19.34,24.28,0
19/04/1976,27.81,22.84,25.33,0
20/04/1976,29.71,19.14,24.43,0
21/04/1976,28.11,19.04,23.58,4
22/04/1976,26.91,19.34,23.13,0
23/04/1976,28.41,18.44,23.43,0
24/04/1976,27.21,16.54,21.88,0
25/04/1976,27.51,15.24,21.38,0
26/04/1976,29.11,14.74,21.93,0
27/04/1976,28.11,18.34,23.23,0
28/04/1976,27.71,18.04,22.88,0
29/04/1976,29.21,16.14,22.68,0
30/04/1976,28.71,15.24,21.98,0
01/05/1976,30.19,17.47,23.83,0
02/05/1976,30.19,19.27,24.73,0
03/05/1976,33.19,18.47,25.83,0
04/05/1976,33.89,19.97,26.93,7.8
05/05/1976,25.99,21.97,23.98,0
06/05/1976,23.59,16.97,20.28,0
07/05/1976,24.09,20.47,22.28,0
08/05/1976,25.59,20.47,23.03,0
09/05/1976,26.59,18.97,22.78,0
10/05/1976,25.09,18.17,21.63,0
11/05/1976,25.59,14.97,20.28,0
12/05/1976,27.19,19.27,23.23,0
13/05/1976,26.79,15.47,21.13,0
14/05/1976,27.19,15.07,21.13,0
15/05/1976,26.69,13.47,20.08,0
16/05/1976,25.29,13.47,19.38,0
17/05/1976,25.59,14.47,20.03,0
18/05/1976,27.19,15.07,21.13,0
19/05/1976,27.29,14.47,20.88,0
20/05/1976,27.59,12.97,20.28,0
21/05/1976,25.29,15.47,20.38,1.2
22/05/1976,25.39,19.67,22.53,0
23/05/1976,25.09,18.07,21.58,0
24/05/1976,25.59,15.77,20.68,0
25/05/1976,25.59,13.47,19.53,0
26/05/1976,27.89,14.07,20.98,0
27/05/1976,26.39,12.67,19.53,0
28/05/1976,27.29,11.97,19.63,0
29/05/1976,28.69,13.47,21.08,0
30/05/1976,25.59,12.47,19.03,0
31/05/1976,25.09,13.97,19.53,0
01/06/1976,25.06,14.16,19.61,0
02/06/1976,26.96,14.76,20.86,0
03/06/1976,27.86,11.76,19.81,0
04/06/1976,28.46,13.16,20.81,0
05/06/1976,27.66,13.46,20.56,0
06/06/1976,27.16,12.86,20.01,0
07/06/1976,25.36,13.36,19.36,0
08/06/1976,26.66,12.56,19.61,0
09/06/1976,29.76,13.16,21.46,0
10/06/1976,26.26,12.86,19.56,0
11/06/1976,27.56,13.66,20.61,0
12/06/1976,28.16,12.86,20.51,0
13/06/1976,25.46,11.66,18.56,0
14/06/1976,26.26,12.66,19.46,0
15/06/1976,27.46,16.26,21.86,0
16/06/1976,26.66,14.76,20.71,0
17/06/1976,27.26,15.16,21.21,0
18/06/1976,27.86,14.16,21.01,0
19/06/1976,29.76,11.66,20.71,0
20/06/1976,27.66,12.46,20.06,0
21/06/1976,26.26,15.66,20.96,0.6
22/06/1976,25.76,16.16,20.96,0.8
23/06/1976,22.56,16.56,19.56,0
24/06/1976,20.96,11.66,16.31,0
25/06/1976,23.56,16.06,19.81,0
26/06/1976,22.96,12.16,17.56,0
27/06/1976,23.36,10.56,16.96,0
28/06/1976,23.06,12.66,17.86,0
29/06/1976,24.36,14.16,19.26,0
30/06/1976,26.06,16.16,21.11,0
01/07/1976,25.54,8.8,17.17,0
02/07/1976,26.84,10.7,18.77,0
03/07/1976,26.44,10.1,18.27,0
04/07/1976,23.44,10.2,16.82,0
05/07/1976,25.24,9.5,17.37,0
06/07/1976,25.54,9.4,17.47,0
07/07/1976,27.24,9.8,18.52,0
08/07/1976,27.34,10.2,18.77,0
09/07/1976,26.84,10.7,18.77,0
10/07/1976,26.34,10.7,18.52,0
11/07/1976,26.44,11,18.72,0
12/07/1976,25.84,12.7,19.27,0
13/07/1976,23.84,14.9,19.37,0
14/07/1976,25.84,11.3,18.57,0
15/07/1976,25.84,10,17.92,0
16/07/1976,28.34,9.5,18.92,0
17/07/1976,24.84,14.4,19.62,0
18/07/1976,24.84,10.7,17.77,0
19/07/1976,25.84,9.7,17.77,0
20/07/1976,25.14,12.2,18.67,0
21/07/1976,25.34,10.6,17.97,0
22/07/1976,25.84,10.4,18.12,0
23/07/1976,26.34,12.2,19.27,0
24/07/1976,28.14,12,20.07,0
25/07/1976,28.34,10.9,19.62,0
26/07/1976,29.14,11.1,20.12,0
27/07/1976,30.64,12.2,21.42,0
28/07/1976,28.14,12.3,20.22,0
29/07/1976,28.34,13,20.67,0
30/07/1976,24.84,14.8,19.82,0
31/07/1976,23.84,13.2,18.52,0
01/08/1976,25.9,9.51,17.7,0
02/08/1976,29.4,10.41,19.9,0
03/08/1976,25.1,11.81,18.45,0
04/08/1976,24.5,15.11,19.8,0
05/08/1976,24.6,9.31,16.95,0
06/08/1976,26.2,7.61,16.9,0
07/08/1976,25.7,8.31,17,0
08/08/1976,25.8,9.01,17.4,0
09/08/1976,25.9,11.31,18.6,0
10/08/1976,27.4,9.31,18.35,0
11/08/1976,27.3,9.91,18.6,0
12/08/1976,26.2,11.11,18.65,0
13/08/1976,24,9.81,16.9,0
14/08/1976,24.2,9.31,16.75,0
15/08/1976,25,8.81,16.9,0
16/08/1976,27.2,9.51,18.35,0
17/08/1976,26.9,10.81,18.85,0
18/08/1976,28.6,9.21,18.9,0
19/08/1976,29.3,9.81,19.55,0
20/08/1976,27.8,12.51,20.15,0
21/08/1976,30.3,10.11,20.2,0
22/08/1976,30.1,16.91,23.5,0
23/08/1976,28.5,12.81,20.65,0
24/08/1976,32,14.01,23,0
25/08/1976,28.5,14.81,21.65,0
26/08/1976,31,15.51,23.25,0
27/08/1976,28.1,15.31,21.7,0
28/08/1976,28.5,12.91,20.7,0
29/08/1976,29.8,12.61,21.2,0
30/08/1976,30.3,12.51,21.4,0
31/08/1976,31.4,13.31,22.35,0
01/09/1976,32.17,14.84,23.5,0
02/09/1976,33.57,14.74,24.15,0
03/09/1976,30.47,14.94,22.7,0
04/09/1976,32.57,18.74,25.65,0
05/09/1976,32.37,15.74,24.05,0
06/09/1976,33.67,14.34,24,0
07/09/1976,32.17,15.14,23.65,0
08/09/1976,30.57,17.74,24.15,0
09/09/1976,27.67,15.34,21.5,0
10/09/1976,30.27,13.24,21.75,0
11/09/1976,30.07,13.54,21.8,0
12/09/1976,34.17,14.24,24.2,0
13/09/1976,31.07,16.74,23.9,0
14/09/1976,31.07,18.84,24.95,0
15/09/1976,31.17,14.24,22.7,0
16/09/1976,30.97,15.94,23.45,0
17/09/1976,31.77,15.14,23.45,0
18/09/1976,32.47,15.14,23.8,0
19/09/1976,35.87,26.44,31.15,0
20/09/1976,34.87,25.54,30.2,0
21/09/1976,36.97,23.34,30.15,0
22/09/1976,35.07,26.64,30.85,0
23/09/1976,32.47,21.64,27.05,0
24/09/1976,33.77,20.14,26.95,0
25/09/1976,32.97,22.34,27.65,0
26/09/1976,32.77,24.44,28.6,0
27/09/1976,32.57,20.84,26.7,0.3
28/09/1976,36.57,21.34,28.95,0
29/09/1976,34.87,24.14,29.5,0
30/09/1976,33.97,22.14,28.05,0
01/10/1976,34.63,21.15,27.89,0.3
02/10/1976,32.93,23.45,28.19,0
03/10/1976,35.43,22.65,29.04,0
04/10/1976,35.83,22.75,29.29,0
05/10/1976,36.63,24.65,30.64,0
06/10/1976,32.63,20.95,26.79,0
07/10/1976,31.83,20.85,26.34,0.3
08/10/1976,32.73,23.95,28.34,0
09/10/1976,31.83,20.45,26.14,0
10/10/1976,33.23,20.55,26.89,0
11/10/1976,34.73,25.35,30.04,0
12/10/1976,34.73,24.15,29.44,4.2
13/10/1976,33.83,19.95,26.89,0
14/10/1976,34.63,20.45,27.54,0
15/10/1976,36.63,22.05,29.34,0
16/10/1976,40.63,21.95,31.29,0
17/10/1976,36.23,22.05,29.14,1.7
18/10/1976,31.18,22.15,26.66,4.3
19/10/1976,26.13,18.95,22.54,0
20/10/1976,30.93,19.55,25.24,0
21/10/1976,33.23,18.45,25.84,0
22/10/1976,34.63,19.65,27.14,0
23/10/1976,34.13,20.45,27.29,0
24/10/1976,35.63,19.05,27.34,0
25/10/1976,40.63,20.95,30.79,0
26/10/1976,38.83,22.95,30.89,0
27/10/1976,37.63,25.75,31.69,1.9
28/10/1976,34.33,22.45,28.39,0
29/10/1976,35.13,21.75,28.44,0
30/10/1976,36.43,20.95,28.69,0
31/10/1976,36.23,23.15,29.69,0
01/11/1976,31.94,25.43,28.68,4.2
02/11/1976,29.14,21.63,25.38,4.6
03/11/1976,28.04,19.73,23.88,1.5
04/11/1976,31.64,20.23,25.93,5.8
05/11/1976,32.54,20.53,26.53,0
06/11/1976,32.54,21.63,27.08,0
07/11/1976,33.64,22.43,28.03,0
08/11/1976,34.14,20.53,27.33,0
09/11/1976,35.14,22.13,28.63,0
10/11/1976,32.64,21.93,27.28,0
11/11/1976,34.54,22.23,28.38,0
12/11/1976,34.64,23.23,28.93,0
13/11/1976,36.34,20.83,28.58,0.7
14/11/1976,30.64,22.63,26.63,0.5
15/11/1976,35.64,20.73,28.18,0.9
16/11/1976,38.14,22.43,30.28,0
17/11/1976,35.94,21.23,28.58,0
18/11/1976,37.14,21.63,29.38,0
19/11/1976,38.14,21.73,29.93,0
20/11/1976,40.74,22.83,31.78,0
21/11/1976,39.64,23.83,31.73,0
22/11/1976,40.64,21.53,31.08,0
23/11/1976,40.64,23.23,31.93,0
24/11/1976,39.14,25.63,32.38,0
25/11/1976,39.44,24.23,31.83,0.5
26/11/1976,33.14,21.83,27.48,1.3
27/11/1976,35.14,20.23,27.68,0
28/11/1976,35.14,20.73,27.93,0
29/11/1976,38.14,20.83,29.48,0
30/11/1976,39.84,25.73,32.78,0
01/12/1976,38.67,24.86,31.77,0
02/12/1976,38.07,22.56,30.32,0
03/12/1976,37.87,23.26,30.57,0
04/12/1976,37.27,25.26,31.27,9.4
05/12/1976,33.37,23.66,28.52,0
06/12/1976,31.87,23.86,27.87,0
07/12/1976,34.37,22.16,28.27,0
08/12/1976,31.77,22.56,27.17,8.4
09/12/1976,30.97,20.16,25.57,0
10/12/1976,30.27,21.26,25.77,1.1
11/12/1976,29.87,19.76,24.82,0
12/12/1976,31.97,17.16,24.57,0
13/12/1976,32.77,17.16,24.97,0
14/12/1976,33.47,19.16,26.32,0
15/12/1976,35.47,21.76,28.62,5.1
16/12/1976,33.77,20.16,26.97,0
17/12/1976,32.47,22.26,27.37,0
18/12/1976,32.77,22.96,27.87,0
19/12/1976,33.97,22.36,28.17,3.6
20/12/1976,33.87,21.46,27.67,1.9
21/12/1976,32.07,21.46,26.77,0.1
22/12/1976,31.67,21.86,26.77,0
23/12/1976,32.07,21.56,26.82,7.9
24/12/1976,32.37,22.36,27.37,7.3
25/12/1976,27.17,20.46,23.82,3.9
26/12/1976,30.87,22.06,26.47,2.8
27/12/1976,31.17,20.76,25.97,0
28/12/1976,33.57,21.86,27.72,5.9
29/12/1976,30.07,20.86,25.47,1.7
30/12/1976,31.77,21.16,26.47,3.8
31/12/1976,30.57,21.66,26.12,3.7
01/01/1977,30.5,22.12,26.31,0
02/01/1977,30.6,16.32,23.46,0
03/01/1977,32.6,18.52,25.56,0
04/01/1977,31.9,19.62,25.76,0.1
05/01/1977,33.1,19.92,26.51,0
06/01/1977,32.9,21.02,26.96,0
07/01/1977,32.4,20.92,26.66,2.3
08/01/1977,35.7,21.32,28.51,0
09/01/1977,34.2,23.12,28.66,0
10/01/1977,34.1,21.92,28.01,0
11/01/1977,36.2,22.92,29.56,1.2
12/01/1977,30.4,24.22,27.31,5.4
13/01/1977,32.2,19.62,25.91,0
14/01/1977,35.4,20.22,27.81,0.9
15/01/1977,32.4,23.42,27.91,4.5
16/01/1977,31.9,23.42,27.66,0.1
17/01/1977,31.7,21.42,26.56,0
18/01/1977,32.6,23.02,27.81,0
19/01/1977,32.6,22.12,27.36,2.8
20/01/1977,30.2,22.42,26.31,0
21/01/1977,30.8,21.12,25.96,0
22/01/1977,34.4,19.92,27.16,0
23/01/1977,34.1,24.32,29.21,3
24/01/1977,31.6,20.72,26.16,0
25/01/1977,32.3,22.22,27.26,0
26/01/1977,33.8,21.62,27.71,4.3
27/01/1977,32.1,22.12,27.11,3.8
28/01/1977,30.6,21.12,25.86,2.8
29/01/1977,31.2,21.02,26.11,7.5
30/01/1977,30.7,22.42,26.56,3
31/01/1977,31.2,21.92,26.56,4.5
01/02/1977,32.83,22.08,27.46,0
02/02/1977,34.23,22.18,28.21,0.5
03/02/1977,29.13,19.58,24.36,0
04/02/1977,30.63,21.48,26.06,1.7
05/02/1977,30.63,21.18,25.91,0.1
06/02/1977,32.13,22.48,27.31,1.5
07/02/1977,29.83,22.28,26.06,1.1
08/02/1977,32.13,23.08,27.61,0
09/02/1977,34.73,23.58,29.16,0.5
10/02/1977,31.63,24.18,27.91,0
11/02/1977,28.63,23.08,25.86,1.2
12/02/1977,31.23,21.38,26.31,2.7
13/02/1977,31.83,22.08,26.96,0
14/02/1977,32.63,20.78,26.71,3.5
15/02/1977,29.63,22.58,26.11,0.4
16/02/1977,28.13,21.58,24.86,9
17/02/1977,30.43,22.48,26.46,0
18/02/1977,31.13,21.78,26.46,3.8
19/02/1977,33.13,22.58,27.86,3
20/02/1977,31.03,21.68,26.36,8
21/02/1977,33.03,21.68,27.36,0
22/02/1977,32.93,22.78,27.86,0.1
23/02/1977,31.43,19.88,25.66,0
24/02/1977,31.73,20.78,26.26,0.5
25/02/1977,28.23,20.78,24.51,2.1
26/02/1977,29.43,21.38,25.41,1.5
27/02/1977,30.63,21.28,25.96,0.4
28/02/1977,31.13,23.08,27.11,3
01/03/1977,30.95,21.03,25.99,8.7
02/03/1977,27.25,22.23,24.74,0
03/03/1977,29.65,22.13,25.89,2.3
04/03/1977,33.25,21.03,27.14,0
05/03/1977,33.65,21.73,27.69,0
06/03/1977,32.65,23.53,28.09,0
07/03/1977,31.15,23.43,27.29,4.5
08/03/1977,31.95,23.03,27.49,6.3
09/03/1977,33.05,21.43,27.24,0
